num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
51,32,2048,0,0,0,0,5,100,1,0.000000,0.60344828,0.60302521,0.87285156,105,67,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.36054687,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.41562500,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,2048,0,0,0,0,5,100,1,0.000000,0.86494253,0.86504202,0.49423828,602,90,4,696,"model=mine,scope=overall,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.34707031,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.70689655,0.70705882,0.88300781,123,51,0,174,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.36308594,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.40703125,171,2,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.88793103,0.88819328,0.50004883,618,76,2,696,"model=mine,scope=overall,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.34726563,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.89080460,0.88957983,0.89101562,155,18,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.35781250,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.42832031,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.93678161,0.93668067,0.50610352,652,41,3,696,"model=mine,scope=overall,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.34062500,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.83333333,0.83193277,0.89277344,145,28,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.35527344,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.42402344,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.92241379,0.92226891,0.50317383,642,52,2,696,"model=mine,scope=overall,phase=test"
91,32,2048,0,0,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.33574219,174,0,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,2048,0,0,0,0,5,100,1,0.000000,0.76436782,0.76100840,0.87441406,133,40,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
91,32,2048,0,0,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.35410156,150,23,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
