num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
61,32,2048,0,0,0,0,5,100,1,0.000000,0.98390805,0.98850575,0.35839844,856,10,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.85172414,0.85586207,0.86250000,741,125,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.86091954,0.86256930,0.38359375,749,117,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.97126437,0.97553753,0.44160156,845,21,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,2048,0,0,0,0,5,100,1,0.000000,0.91695402,0.92061866,0.51152344,3191,273,0,3480,"model=mine,scope=overall,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.34765625,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.74827586,0.75181880,0.86855469,651,215,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.87126437,0.87315754,0.37773438,758,108,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.43945312,857,9,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,2048,0,0,0,0,5,100,1,0.000000,0.89741379,0.90107167,0.50834961,3123,341,0,3480,"model=mine,scope=overall,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.98505747,0.98965517,0.34960938,857,9,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.75172414,0.75410412,0.86269531,654,212,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.86321839,0.86492224,0.38164063,751,115,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.97931034,0.98390805,0.43339844,852,14,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,2048,0,0,0,0,5,100,1,0.000000,0.89482759,0.89814740,0.50683594,3114,350,0,3480,"model=mine,scope=overall,phase=test"
