num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
101,8192,dataset,3,0.9804999999999999,0.98275862,0.0022586200000001,candidate
101,8192,overall,-1,0.9420000000000001,0.93936782,-0.002632180000000095,krischan
111,512,dataset,0,0.9667,0.97356322,0.006863219999999948,candidate
111,512,dataset,1,0.8425,0.81034483,-0.03215517000000001,krischan
111,512,dataset,2,0.8575,0.84942529,-0.00807471000000004,krischan
111,512,dataset,3,0.9804999999999999,0.97816092,-0.002339079999999938,krischan
111,512,overall,-1,0.9118,0.90287356,-0.008926440000000091,krischan
111,1024,dataset,0,0.9873999999999999,0.98505747,-0.002342529999999954,krischan
111,1024,dataset,1,0.7563,0.80229885,0.045998850000000036,candidate
111,1024,dataset,2,0.8356,0.86896552,0.03336552000000004,candidate
111,1024,dataset,3,0.9804999999999999,0.98275862,0.0022586200000001,candidate
111,1024,overall,-1,0.8898999999999999,0.90977011,0.019870110000000052,candidate
111,2048,dataset,0,0.9782,0.98505747,0.006857470000000032,candidate
111,2048,dataset,1,0.9023,0.90689655,0.0045965500000000326,candidate
111,2048,dataset,2,0.8448,0.86896552,0.02416552000000005,candidate
111,2048,dataset,3,0.9862000000000001,0.97931034,-0.006889660000000131,krischan
111,2048,overall,-1,0.9279000000000001,0.93505747,0.007157469999999888,candidate
111,4096,dataset,0,0.9851000000000001,0.98390805,-0.0011919500000000527,krischan
111,4096,dataset,1,0.9356,0.87241379,-0.06318621000000002,krischan
111,4096,dataset,2,0.8540000000000001,0.86321839,0.00921838999999991,candidate
111,4096,dataset,3,0.9862000000000001,0.98275862,-0.0034413800000000494,krischan
111,4096,overall,-1,0.9401999999999999,0.92557471,-0.014625289999999902,krischan
111,8192,dataset,0,0.9862000000000001,0.97586207,-0.01033793000000005,krischan
111,8192,dataset,1,0.9,0.86436782,-0.03563218000000001,krischan
111,8192,dataset,2,0.8506,0.87701149,0.026411489999999982,candidate
111,8192,dataset,3,0.9862000000000001,0.97931034,-0.006889660000000131,krischan
111,8192,overall,-1,0.9307,0.92413793,-0.006562069999999975,krischan
121,512,dataset,0,0.9678,0.97356322,0.005763219999999958,candidate
121,512,dataset,1,0.7437,0.70344828,-0.04025171999999999,krischan
121,512,dataset,2,0.8276,0.84712644,0.019526440000000034,candidate
121,512,dataset,3,0.9793000000000001,0.93908046,-0.040219540000000054,krischan
121,512,overall,-1,0.8795999999999999,0.8658046,-0.013795399999999902,krischan
121,1024,dataset,0,0.9815999999999999,0.98390805,0.002308050000000117,candidate
121,1024,dataset,1,0.8402,0.77471264,-0.06548736,krischan
121,1024,dataset,2,0.8218000000000001,0.86206897,0.04026896999999996,candidate
121,1024,dataset,3,0.9862000000000001,0.98390805,-0.0022919500000000426,krischan
121,1024,overall,-1,0.9075,0.90114943,-0.006350569999999944,krischan
121,2048,dataset,0,0.9747,0.98505747,0.01035746999999998,candidate
121,2048,dataset,1,0.754,0.84252874,0.08852874,candidate
121,2048,dataset,2,0.8437,0.87126437,0.027564370000000005,candidate
121,2048,dataset,3,0.9839,0.98505747,0.0011574699999999938,candidate
121,2048,overall,-1,0.8891,0.92097701,0.03187700999999998,candidate
121,4096,dataset,0,0.9851000000000001,0.98390805,-0.0011919500000000527,krischan
121,4096,dataset,1,0.9184,0.83333333,-0.08506667000000001,krischan
121,4096,dataset,2,0.8448,0.86321839,0.018418390000000007,candidate
121,4096,dataset,3,0.9862000000000001,0.9862069,6.899999999920858e-06,candidate
121,4096,overall,-1,0.9336,0.91666667,-0.01693332999999997,krischan
121,8192,dataset,0,0.9851000000000001,0.97471264,-0.010387360000000068,krischan
121,8192,dataset,1,0.8345,0.8091954,-0.02530460000000001,krischan
121,8192,dataset,2,0.8493999999999999,0.87011494,0.02071494000000007,candidate
121,8192,dataset,3,0.9839,0.98505747,0.0011574699999999938,candidate
121,8192,overall,-1,0.9131999999999999,0.90977011,-0.0034298899999999355,krischan
131,512,dataset,0,0.9723999999999999,0.97356322,0.0011632200000000203,candidate
131,512,dataset,1,0.7816,0.94367816,0.16207816000000008,candidate
131,512,dataset,2,0.8299,0.84252874,0.012628740000000027,candidate
131,512,dataset,3,0.9851000000000001,0.94712644,-0.03797356000000007,krischan
131,512,overall,-1,0.8922,0.92672414,0.034524140000000036,candidate
131,1024,dataset,0,0.9793000000000001,0.98505747,0.005757469999999931,candidate
131,1024,dataset,1,0.7598,0.77816092,0.018360920000000003,candidate
131,1024,dataset,2,0.8368000000000001,0.87586207,0.03906206999999995,candidate
131,1024,dataset,3,0.9815999999999999,0.97356322,-0.008036779999999966,krischan
131,1024,overall,-1,0.8894,0.90316092,0.013760920000000065,candidate
131,2048,dataset,0,0.977,0.9862069,0.009206900000000018,candidate
131,2048,dataset,1,0.8540000000000001,0.8091954,-0.04480460000000008,krischan
131,2048,dataset,2,0.8493999999999999,0.87356322,0.02416322000000004,candidate
131,2048,dataset,3,0.977,0.98505747,0.008057470000000011,candidate
131,2048,overall,-1,0.9144,0.91350575,-0.0008942499999999853,krischan
131,4096,dataset,0,0.9747,0.97471264,1.26400000000082e-05,candidate
131,4096,dataset,1,0.8161,0.80114943,-0.014950569999999996,krischan
131,4096,dataset,2,0.8356,0.86896552,0.03336552000000004,candidate
131,4096,dataset,3,0.9793000000000001,0.9862069,0.006906899999999938,candidate
131,4096,overall,-1,0.9014,0.90775862,0.0063586199999999815,candidate
131,8192,dataset,0,0.9804999999999999,0.97586207,-0.004637929999999901,krischan
131,8192,dataset,1,0.8667,0.81609195,-0.050608050000000016,krischan
131,8192,dataset,2,0.8448,0.87471264,0.029912640000000046,candidate
131,8192,dataset,3,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
131,8192,overall,-1,0.9193000000000001,0.91293103,-0.00636897000000014,krischan
141,512,dataset,0,0.9667,0.96206897,-0.0046310299999999804,krischan
141,512,dataset,1,0.8931,0.88505747,-0.008042529999999992,krischan
141,512,dataset,2,0.8506,0.84022989,-0.010370109999999988,krischan
141,512,dataset,3,0.9828,0.98505747,0.0022574699999999837,candidate
141,512,overall,-1,0.9233,0.91810345,-0.0051965499999999665,krischan
141,1024,dataset,0,0.9815999999999999,0.9862069,0.00460690000000008,candidate
141,1024,dataset,1,0.7241,0.86896552,0.14486552000000008,candidate
141,1024,dataset,2,0.8195,0.86091954,0.04141954000000003,candidate
141,1024,dataset,3,0.9804999999999999,0.97931034,-0.0011896599999999813,krischan
141,1024,overall,-1,0.8764,0.92385057,0.04745057000000008,candidate
141,2048,dataset,0,0.977,0.98505747,0.008057470000000011,candidate
141,2048,dataset,1,0.9253,0.92528736,-1.26400000000082e-05,krischan
141,2048,dataset,2,0.8437,0.86436782,0.020667820000000003,candidate
141,2048,dataset,3,0.9828,0.98275862,-4.1379999999979766e-05,krischan
141,2048,overall,-1,0.9322,0.93936782,0.007167819999999936,candidate
141,4096,dataset,0,0.9793000000000001,0.97931034,1.0339999999886551e-05,candidate
141,4096,dataset,1,0.8759,0.87011494,-0.0057850600000000085,krischan
141,4096,dataset,2,0.8482999999999999,0.86436782,0.016067820000000066,candidate
141,4096,dataset,3,0.9839,0.97816092,-0.0057390800000000075,krischan
141,4096,overall,-1,0.9218000000000001,0.92298851,0.001188509999999976,candidate
141,8192,dataset,0,0.9828,0.97586207,-0.006937929999999981,krischan
141,8192,dataset,1,0.9309999999999999,0.8954023,-0.035597699999999954,krischan
141,8192,dataset,2,0.8540000000000001,0.86666667,0.01266666999999988,candidate
141,8192,dataset,3,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
141,8192,overall,-1,0.9381999999999999,0.93074713,-0.007452869999999945,krischan
151,512,dataset,0,0.9690000000000001,0.97241379,0.003413789999999861,candidate
151,512,dataset,1,0.8931,0.84942529,-0.043674710000000005,krischan
151,512,dataset,2,0.8506,0.84367816,-0.006921840000000068,krischan
151,512,dataset,3,0.9851000000000001,0.98505747,-4.25300000000961e-05,krischan
151,512,overall,-1,0.9244,0.91264368,-0.011756320000000042,krischan
151,1024,dataset,0,0.9747,0.98390805,0.009208050000000023,candidate
151,1024,dataset,1,0.8885,0.63103448,-0.25746552,krischan
151,1024,dataset,2,0.8240999999999999,0.86091954,0.036819540000000095,candidate
151,1024,dataset,3,0.9828,0.98045977,-0.002340230000000054,krischan
151,1024,overall,-1,0.9175,0.86408046,-0.05341953999999993,krischan
151,2048,dataset,0,0.9804999999999999,0.98505747,0.004557470000000063,candidate
151,2048,dataset,1,0.9218000000000001,0.89195402,-0.02984598000000005,krischan
151,2048,dataset,2,0.831,0.87241379,0.041413790000000006,candidate
151,2048,dataset,3,0.9839,0.98505747,0.0011574699999999938,candidate
151,2048,overall,-1,0.9293,0.93362069,0.004320690000000016,candidate
151,4096,dataset,0,0.9759,0.97931034,0.003410339999999956,candidate
151,4096,dataset,1,0.9253,0.86896552,-0.056334479999999965,krischan
151,4096,dataset,2,0.8391,0.86551724,0.02641724000000001,candidate
151,4096,dataset,3,0.9862000000000001,0.98505747,-0.001142530000000086,krischan
151,4096,overall,-1,0.9316,0.92471264,-0.006887360000000009,krischan
151,8192,dataset,0,0.9851000000000001,0.97471264,-0.010387360000000068,krischan
151,8192,dataset,1,0.8908,0.92068966,0.02988965999999993,candidate
151,8192,dataset,2,0.846,0.87586207,0.029862070000000074,candidate
151,8192,dataset,3,0.9839,0.98505747,0.0011574699999999938,candidate
151,8192,overall,-1,0.9264,0.93908046,0.012680460000000005,candidate
