num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
31,32,1024,0,0,0,0,5,100,1,0.000000,0.95517241,0.95909398,0.48671875,831,35,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
31,32,1024,0,0,0,0,5,100,1,0.000000,0.68390805,0.68639621,0.89843750,595,271,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
31,32,1024,0,0,0,0,5,100,1,0.000000,0.87356322,0.87553753,0.54375000,760,106,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
31,32,1024,0,0,0,0,5,100,1,0.000000,0.98045977,0.98505747,0.57265625,853,13,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
31,32,1024,0,0,0,0,5,100,1,0.000000,0.87327586,0.87652130,0.62539062,3039,425,0,3480,"model=mine,scope=overall,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.96091954,0.96546315,0.42382812,836,30,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.93103448,0.93533469,0.87226563,810,56,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.86781609,0.86968222,0.45351562,755,111,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.96666667,0.97126437,0.47304687,841,25,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
41,32,1024,0,0,0,0,5,100,1,0.000000,0.93160920,0.93543611,0.55566406,3242,222,0,3480,"model=mine,scope=overall,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.97931034,0.98374577,0.34960938,852,14,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.77241379,0.77638945,0.85078125,672,194,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.84252874,0.84393509,0.36914062,733,133,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.97701149,0.98144692,0.39531250,850,16,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
51,32,1024,0,0,0,0,5,100,1,0.000000,0.89281609,0.89637931,0.49121094,3107,357,0,3480,"model=mine,scope=overall,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.97241379,0.97674104,0.33398438,846,20,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.75287356,0.75682218,0.83515625,655,211,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.84827586,0.84965517,0.33085938,738,128,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.95977011,0.96398918,0.32812500,835,31,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
61,32,1024,0,0,0,0,5,100,1,0.000000,0.88333333,0.88680189,0.45703125,3074,390,0,3480,"model=mine,scope=overall,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.97816092,0.98259635,0.31210938,851,15,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.73793103,0.74163624,0.80468750,642,224,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.88045977,0.88254226,0.30820313,766,100,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.97586207,0.98027045,0.33437500,849,17,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,1024,0,0,0,0,5,100,1,0.000000,0.89310345,0.89676133,0.43984375,3108,356,0,3480,"model=mine,scope=overall,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.98620690,0.99080460,0.25273438,858,8,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.69540230,0.69716024,0.77734375,605,261,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.83448276,0.83559162,0.24648438,726,140,0,870,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.98275862,0.98735632,0.29414062,855,11,0,870,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,1024,0,0,0,0,5,100,1,0.000000,0.87471264,0.87772819,0.39267578,3044,420,0,3480,"model=mine,scope=overall,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.97471264,0.97903989,0.25664063,848,18,0,870,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,1024,0,0,0,0,5,100,1,0.000000,0.82068966,0.82431373,0.77812500,714,152,0,870,"model=mine,scope=dataset,dataset=1,phase=test"
