num_levels,vector_dimension,scope,dataset_id,krischan_accuracy,candidate_accuracy,delta_candidate_minus_krischan,winner
131,1024,dataset,1,0.7598,0.81609195,0.05629194999999998,candidate
131,1024,dataset,2,0.8368000000000001,0.91954023,0.08274022999999986,candidate
131,1024,dataset,3,0.9815999999999999,0.99425287,0.012652870000000038,candidate
131,1024,overall,-1,0.8894,0.9295977,0.0401977,candidate
131,2048,dataset,0,0.977,0.99425287,0.017252869999999976,candidate
131,2048,dataset,1,0.8540000000000001,0.81034483,-0.043655170000000076,krischan
131,2048,dataset,2,0.8493999999999999,0.90804598,0.0586459800000001,candidate
131,2048,dataset,3,0.977,0.99425287,0.017252869999999976,candidate
131,2048,overall,-1,0.9144,0.92672414,0.012324140000000039,candidate
131,4096,dataset,0,0.9747,0.98850575,0.01380574999999995,candidate
131,4096,dataset,1,0.8161,0.86206897,0.04596897,candidate
131,4096,dataset,2,0.8356,0.85057471,0.014974709999999947,candidate
131,4096,dataset,3,0.9793000000000001,1.0,0.02069999999999994,candidate
131,4096,overall,-1,0.9014,0.92528736,0.023887360000000024,candidate
131,8192,dataset,0,0.9804999999999999,0.98850575,0.008005750000000034,candidate
131,8192,dataset,1,0.8667,0.84482759,-0.021872410000000064,krischan
131,8192,dataset,2,0.8448,0.90229885,0.05749884999999999,candidate
131,8192,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
131,8192,overall,-1,0.9193000000000001,0.93390805,0.014608049999999873,candidate
141,512,dataset,0,0.9667,0.96551724,-0.0011827599999999494,krischan
141,512,dataset,1,0.8931,0.90804598,0.014945980000000025,candidate
141,512,dataset,2,0.8506,0.82758621,-0.023013790000000034,krischan
141,512,dataset,3,0.9828,1.0,0.017199999999999993,candidate
141,512,overall,-1,0.9233,0.92528736,0.0019873599999999936,candidate
141,1024,dataset,0,0.9815999999999999,0.99425287,0.012652870000000038,candidate
141,1024,dataset,1,0.7241,0.87931034,0.15521034,candidate
141,1024,dataset,2,0.8195,0.8908046,0.07130459999999994,candidate
141,1024,dataset,3,0.9804999999999999,1.0,0.019500000000000073,candidate
141,1024,overall,-1,0.8764,0.94109195,0.06469195000000005,candidate
141,2048,dataset,0,0.977,0.98850575,0.011505749999999981,candidate
141,2048,dataset,1,0.9253,0.82183908,-0.10346091999999996,krischan
141,2048,dataset,2,0.8437,0.90804598,0.06434598000000002,candidate
141,2048,dataset,3,0.9828,1.0,0.017199999999999993,candidate
141,2048,overall,-1,0.9322,0.9295977,-0.0026023000000000573,krischan
141,4096,dataset,0,0.9793000000000001,0.98850575,0.009205749999999902,candidate
141,4096,dataset,1,0.8759,0.90229885,0.026398849999999974,candidate
141,4096,dataset,2,0.8482999999999999,0.86781609,0.019516090000000097,candidate
141,4096,dataset,3,0.9839,0.99425287,0.010352869999999958,candidate
141,4096,overall,-1,0.9218000000000001,0.93821839,0.016418389999999894,candidate
141,8192,dataset,0,0.9828,0.99425287,0.011452869999999948,candidate
141,8192,dataset,1,0.9309999999999999,0.93678161,0.005781610000000104,candidate
141,8192,dataset,2,0.8540000000000001,0.89655172,0.04255171999999996,candidate
141,8192,dataset,3,0.9851000000000001,1.0,0.014899999999999913,candidate
141,8192,overall,-1,0.9381999999999999,0.95689655,0.018696550000000034,candidate
151,512,dataset,0,0.9690000000000001,0.97126437,0.0022643699999999045,candidate
151,512,dataset,1,0.8931,0.90229885,0.00919884999999998,candidate
151,512,dataset,2,0.8506,0.82758621,-0.023013790000000034,krischan
151,512,dataset,3,0.9851000000000001,0.99425287,0.009152869999999869,candidate
151,512,overall,-1,0.9244,0.92385057,-0.0005494299999999619,krischan
151,1024,dataset,0,0.9747,0.99425287,0.019552869999999944,candidate
151,1024,dataset,1,0.8885,0.93103448,0.04253448000000004,candidate
151,1024,dataset,2,0.8240999999999999,0.91954023,0.09544023000000001,candidate
151,1024,dataset,3,0.9828,0.99425287,0.011452869999999948,candidate
151,1024,overall,-1,0.9175,0.95977011,0.04227011000000003,candidate
151,2048,dataset,0,0.9804999999999999,0.98850575,0.008005750000000034,candidate
151,2048,dataset,1,0.9218000000000001,0.90229885,-0.019501150000000078,krischan
151,2048,dataset,2,0.831,0.90804598,0.07704598000000007,candidate
151,2048,dataset,3,0.9839,0.99425287,0.010352869999999958,candidate
151,2048,overall,-1,0.9293,0.94827586,0.018975859999999956,candidate
151,4096,dataset,0,0.9759,0.98850575,0.012605749999999971,candidate
151,4096,dataset,1,0.9253,0.92528736,-1.26400000000082e-05,krischan
151,4096,dataset,2,0.8391,0.86781609,0.028716090000000083,candidate
151,4096,dataset,3,0.9862000000000001,1.0,0.013799999999999923,candidate
151,4096,overall,-1,0.9316,0.9454023,0.013802300000000045,candidate
151,8192,dataset,0,0.9851000000000001,1.0,0.014899999999999913,candidate
151,8192,dataset,1,0.8908,0.94827586,0.057475859999999934,candidate
151,8192,dataset,2,0.846,0.90229885,0.05629885000000001,candidate
151,8192,dataset,3,0.9839,1.0,0.016100000000000003,candidate
151,8192,overall,-1,0.9264,0.96264368,0.03624368,candidate
