num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
71,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.11835938,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.77586207,0.77529412,0.61523438,135,36,3,174,"model=mine,scope=dataset,dataset=1,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.18203125,150,24,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,1.00000000,1.00000000,0.17226563,174,0,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
71,32,1024,0,1,0,0,5,100,1,0.000000,0.90660920,0.90668067,0.27197266,631,62,3,696,"model=mine,scope=overall,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.11992187,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.79310345,0.79411765,0.58437500,138,34,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.90229885,0.90285714,0.19179688,157,17,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.17695312,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
81,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.91995798,0.26826172,640,54,2,696,"model=mine,scope=overall,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.98275862,0.98285714,0.11875000,171,2,1,174,"model=mine,scope=dataset,dataset=0,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.59726563,150,22,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.90229885,0.90285714,0.18945312,157,16,1,174,"model=mine,scope=dataset,dataset=2,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.16953125,172,1,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
91,32,1024,0,1,0,0,5,100,1,0.000000,0.93390805,0.93428571,0.26875000,650,41,5,696,"model=mine,scope=overall,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.10585938,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.93678161,0.93714286,0.62656250,163,10,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.90804598,0.90857143,0.19296875,158,16,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.17304687,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
101,32,1024,0,1,0,0,5,100,1,0.000000,0.95833333,0.95857143,0.27460937,667,28,1,696,"model=mine,scope=overall,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.12460937,173,1,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.92000000,0.60625000,160,13,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.91379310,0.91428571,0.20585938,159,15,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.18789063,173,0,1,174,"model=mine,scope=dataset,dataset=3,phase=test"
111,32,1024,0,1,0,0,5,100,1,0.000000,0.95545977,0.95571429,0.28115234,665,29,2,696,"model=mine,scope=overall,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.10937500,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.86206897,0.86285714,0.62343750,150,22,2,174,"model=mine,scope=dataset,dataset=1,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.92000000,0.18867187,160,14,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.99425287,0.99428571,0.17031250,173,1,0,174,"model=mine,scope=dataset,dataset=3,phase=test"
121,32,1024,0,1,0,0,5,100,1,0.000000,0.94109195,0.94142857,0.27294922,655,39,2,696,"model=mine,scope=overall,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.98850575,0.98857143,0.11875000,172,2,0,174,"model=mine,scope=dataset,dataset=0,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.81609195,0.81697479,0.60117188,142,31,1,174,"model=mine,scope=dataset,dataset=1,phase=test"
131,32,1024,0,1,0,0,5,100,1,0.000000,0.91954023,0.92000000,0.19609375,160,14,0,174,"model=mine,scope=dataset,dataset=2,phase=test"
