num_levels,num_features,vector_dimension,bipolar_mode,precomputed_item_memory,use_genetic_item_memory,ga_selection_mode,ga_mutation_rate,n_gram_size,window,downsample,validation_ratio,overall_accuracy,class_average_accuracy,class_vector_similarity,correct,not_correct,transition_error,total,info
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.80689655,0.80689655,0.34882812,234,56,0,290,"model=mine,scope=dataset,dataset=2,phase=uniform-ga-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.72286374,0.72346966,0.34140625,313,119,1,433,"model=mine,scope=dataset,dataset=2,phase=preopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79655172,0.79655172,0.34140625,231,59,0,290,"model=mine,scope=dataset,dataset=2,phase=preopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.78060046,0.78158246,0.30859375,338,94,1,433,"model=mine,scope=dataset,dataset=2,phase=postopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.78965517,0.78965517,0.30859375,229,61,0,290,"model=mine,scope=dataset,dataset=2,phase=postopt-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.34687500,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=uniform-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.80000000,0.80000000,0.34687500,232,58,0,290,"model=mine,scope=dataset,dataset=3,phase=uniform-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79907621,0.80000000,0.27851562,346,86,1,433,"model=mine,scope=dataset,dataset=3,phase=uniform-ga-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79655172,0.79655172,0.27851562,231,59,0,290,"model=mine,scope=dataset,dataset=3,phase=uniform-ga-test"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.79445727,0.79462711,0.41875000,344,88,1,433,"model=mine,scope=dataset,dataset=3,phase=preopt-validation"
10,32,1024,0,1,1,0,0.200000,3,100,1,0.300000,0.78965517,0.78965517,0.41875000,229,61,0,290,"model=mine,scope=dataset,dataset=3,phase=preopt-test"
