binning_mode,mode_name,num_levels,vector_dimension,dataset,uniform_validation,uniform_test,advanced_validation,advanced_test
4,chimerge,80,4096,1,0.92840647,0.7137931,0.94919169,0.83793103
4,chimerge,80,4096,2,0.79214781,0.84827586,0.84295612,0.83448276
4,chimerge,80,4096,3,0.99307159,0.99655172,0.98614319,0.98965517
4,chimerge,80,5120,0,0.88221709,0.98965517,0.86836028,0.99655172
4,chimerge,80,5120,1,0.92378753,0.68965517,0.95842956,0.83448276
4,chimerge,80,5120,2,0.78060046,0.85172414,0.82678984,0.82413793
4,chimerge,80,5120,3,0.99769053,0.99310345,0.98845266,0.98965517
4,chimerge,80,6144,0,0.88452656,0.98275862,0.86143187,0.99310345
4,chimerge,80,6144,1,0.926097,0.65517241,0.94457275,0.83793103
4,chimerge,80,6144,2,0.77829099,0.85172414,0.82678984,0.84137931
4,chimerge,80,6144,3,0.99769053,0.99655172,0.99076212,0.98965517
4,chimerge,80,7168,0,0.87990762,0.9862069,0.86374134,0.99310345
4,chimerge,80,7168,1,0.9630485,0.6862069,0.95612009,0.84482759
4,chimerge,80,7168,2,0.79676674,0.84827586,0.83140878,0.83793103
4,chimerge,80,7168,3,0.99307159,0.99655172,0.99076212,0.98965517
4,chimerge,80,8192,0,0.88452656,0.99310345,0.86836028,0.99310345
4,chimerge,80,8192,1,0.97690531,0.75517241,0.94457275,0.83103448
4,chimerge,80,8192,2,0.7852194,0.85172414,0.82678984,0.83793103
4,chimerge,80,8192,3,0.99769053,0.99655172,0.99076212,0.9862069
4,chimerge,85,512,0,0.87066975,0.98275862,0.86374134,0.9862069
4,chimerge,85,512,1,0.8891455,0.63793103,0.95842956,0.82758621
4,chimerge,85,512,2,0.78752887,0.83103448,0.81524249,0.8
4,chimerge,85,512,3,0.98152425,0.98275862,0.96997691,0.98275862
4,chimerge,85,1024,0,0.80600462,0.9862069,0.86143187,0.98965517
4,chimerge,85,1024,1,0.9630485,0.72068966,0.93995381,0.77931034
4,chimerge,85,1024,2,0.7551963,0.84482759,0.81986143,0.84137931
4,chimerge,85,1024,3,0.98614319,0.99310345,0.98845266,0.99310345
4,chimerge,85,1536,0,0.8960739,0.9862069,0.85681293,0.98965517
4,chimerge,85,1536,1,0.99538106,0.84827586,0.9330254,0.83448276
4,chimerge,85,1536,2,0.80369515,0.84482759,0.82448037,0.83103448
4,chimerge,85,1536,3,0.98845266,0.99310345,0.99076212,0.99655172
4,chimerge,85,2048,0,0.87759815,0.9862069,0.852194,0.99310345
4,chimerge,85,2048,1,0.87528868,0.75517241,0.94226328,0.80344828
4,chimerge,85,2048,2,0.80600462,0.85172414,0.84064665,0.83448276
4,chimerge,85,2048,3,0.98614319,0.98965517,0.99076212,0.98965517
4,chimerge,85,3072,0,0.83833718,0.98965517,0.86143187,0.99655172
4,chimerge,85,3072,1,0.98614319,0.79655172,0.94457275,0.84482759
4,chimerge,85,3072,2,0.80831409,0.85172414,0.8221709,0.82068966
4,chimerge,85,3072,3,0.99076212,0.99655172,0.98845266,0.98965517
4,chimerge,85,4096,0,0.85681293,0.9862069,0.86374134,0.9862069
4,chimerge,85,4096,1,0.95381062,0.65172414,0.95381062,0.83103448
4,chimerge,85,4096,2,0.79907621,0.85172414,0.83140878,0.82758621
4,chimerge,85,4096,3,0.98152425,0.98965517,0.98845266,0.98965517
4,chimerge,85,5120,0,0.87297921,0.9862069,0.86374134,0.99310345
4,chimerge,85,5120,1,0.99076212,0.75172414,0.96073903,0.84137931
4,chimerge,85,5120,2,0.77598152,0.85172414,0.82678984,0.82758621
4,chimerge,85,5120,3,0.99538106,0.99655172,0.98845266,0.98965517
4,chimerge,85,6144,0,0.87990762,0.9862069,0.85681293,0.9862069
4,chimerge,85,6144,1,0.93995381,0.62068966,0.95150115,0.84137931
4,chimerge,85,6144,2,0.78290993,0.85172414,0.83140878,0.84137931
4,chimerge,85,6144,3,0.98845266,0.99655172,0.99307159,0.98965517
4,chimerge,85,7168,0,0.87990762,0.9862069,0.86143187,0.99310345
4,chimerge,85,7168,1,0.95842956,0.7,0.95842956,0.83793103
4,chimerge,85,7168,2,0.79445727,0.84482759,0.82448037,0.83448276
4,chimerge,85,7168,3,0.98614319,0.99655172,0.99076212,0.98965517
4,chimerge,85,8192,0,0.88221709,0.9862069,0.86143187,0.99310345
4,chimerge,85,8192,1,0.97690531,0.72758621,0.94226328,0.83448276
4,chimerge,85,8192,2,0.78290993,0.85172414,0.82448037,0.83793103
4,chimerge,85,8192,3,0.99076212,0.99655172,0.99076212,0.9862069
4,chimerge,90,512,0,0.83371824,0.97931034,0.852194,0.9862069
4,chimerge,90,512,1,0.95842956,0.84827586,0.96766744,0.81724138
4,chimerge,90,512,2,0.75288684,0.82068966,0.81062356,0.80344828
4,chimerge,90,512,3,0.97921478,0.99310345,0.97459584,0.97586207
4,chimerge,90,1024,0,0.83371824,0.9862069,0.86374134,0.99655172
4,chimerge,90,1024,1,0.99538106,0.75862069,0.95150115,0.80344828
4,chimerge,90,1024,2,0.75750577,0.84827586,0.83140878,0.84482759
4,chimerge,90,1024,3,0.97459584,0.9862069,0.98845266,0.98965517
4,chimerge,90,1536,0,0.89376443,0.9862069,0.86836028,0.98275862
4,chimerge,90,1536,1,0.99307159,0.89310345,0.92840647,0.83103448
4,chimerge,90,1536,2,0.80831409,0.84827586,0.8221709,0.82068966
4,chimerge,90,1536,3,0.96766744,0.98275862,0.98845266,0.99655172
4,chimerge,90,2048,0,0.87759815,0.98965517,0.85450346,0.99310345
4,chimerge,90,2048,1,0.97228637,0.85172414,0.94688222,0.8137931
4,chimerge,90,2048,2,0.80138568,0.84827586,0.83371824,0.84137931
4,chimerge,90,2048,3,0.98614319,0.9862069,0.99076212,0.99310345
4,chimerge,90,3072,0,0.83833718,0.9862069,0.86836028,0.98965517
4,chimerge,90,3072,1,0.99307159,0.9137931,0.95381062,0.85172414
4,chimerge,90,3072,2,0.80369515,0.84827586,0.81524249,0.82068966
4,chimerge,90,3072,3,0.97921478,0.98965517,0.99076212,0.98965517
4,chimerge,90,4096,0,0.85681293,0.9862069,0.86836028,0.98965517
4,chimerge,90,4096,1,0.98845266,0.85862069,0.94457275,0.82758621
4,chimerge,90,4096,2,0.79676674,0.85172414,0.82909931,0.83448276
4,chimerge,90,4096,3,0.98845266,0.99310345,0.98845266,0.98965517
4,chimerge,90,5120,0,0.88683603,0.98965517,0.86143187,0.98965517
4,chimerge,90,5120,1,0.99538106,0.81034483,0.95150115,0.84137931
4,chimerge,90,5120,2,0.78060046,0.85172414,0.81986143,0.82413793
4,chimerge,90,5120,3,0.99307159,0.99310345,0.98614319,0.98965517
4,chimerge,90,6144,0,0.88683603,0.98275862,0.8591224,0.98965517
4,chimerge,90,6144,1,0.99076212,0.75862069,0.95381062,0.84137931
4,chimerge,90,6144,2,0.77136259,0.85172414,0.83371824,0.83448276
4,chimerge,90,6144,3,0.99076212,0.99655172,0.99076212,0.98965517
4,chimerge,90,7168,0,0.8891455,0.9862069,0.8591224,0.99310345
4,chimerge,90,7168,1,0.99076212,0.88275862,0.96073903,0.84137931
4,chimerge,90,7168,2,0.79214781,0.84482759,0.82678984,0.83448276
4,chimerge,90,7168,3,0.98614319,0.99310345,0.99076212,0.98965517
4,chimerge,90,8192,0,0.88683603,0.98965517,0.86605081,0.99655172
4,chimerge,90,8192,1,0.98845266,0.78965517,0.94226328,0.83793103
4,chimerge,90,8192,2,0.78290993,0.85517241,0.81986143,0.83448276
4,chimerge,90,8192,3,0.98845266,0.99655172,0.99076212,0.9862069
4,chimerge,95,512,0,0.86605081,0.9862069,0.85450346,0.9862069
4,chimerge,95,512,1,0.96535797,0.84827586,0.9630485,0.83793103
4,chimerge,95,512,2,0.7551963,0.82758621,0.82678984,0.82068966
4,chimerge,95,512,3,0.95612009,0.98275862,0.97690531,0.97931034
4,chimerge,95,1024,0,0.84988453,0.97586207,0.86374134,0.99655172
4,chimerge,95,1024,1,0.97228637,0.81724138,0.94688222,0.83103448
4,chimerge,95,1024,2,0.76905312,0.84482759,0.81986143,0.85172414
4,chimerge,95,1024,3,0.97459584,0.98965517,0.98152425,0.9862069
4,chimerge,95,1536,0,0.8960739,0.9862069,0.8591224,0.99310345
4,chimerge,95,1536,1,0.99769053,0.94137931,0.93533487,0.84137931
4,chimerge,95,1536,2,0.80600462,0.84827586,0.8221709,0.82413793
4,chimerge,95,1536,3,0.98383372,0.98275862,0.99076212,0.99655172
4,chimerge,95,2048,0,0.8891455,0.9862069,0.852194,0.99310345
4,chimerge,95,2048,1,0.99307159,0.90344828,0.94688222,0.80689655
4,chimerge,95,2048,2,0.81062356,0.84482759,0.82678984,0.82758621
4,chimerge,95,2048,3,0.98845266,0.99655172,0.98845266,0.99310345
4,chimerge,95,3072,0,0.84526559,0.9862069,0.86836028,0.99310345
4,chimerge,95,3072,1,0.98845266,0.96551724,0.94688222,0.85172414
4,chimerge,95,3072,2,0.80138568,0.85172414,0.81524249,0.82068966
4,chimerge,95,3072,3,0.97459584,0.9862069,0.98845266,0.98965517
4,chimerge,95,4096,0,0.85681293,0.9862069,0.86836028,0.98965517
4,chimerge,95,4096,1,0.99307159,0.94827586,0.94457275,0.83793103
4,chimerge,95,4096,2,0.79445727,0.85172414,0.82909931,0.83103448
4,chimerge,95,4096,3,0.98152425,0.99310345,0.98845266,0.98965517
4,chimerge,95,5120,0,0.88221709,0.99310345,0.86836028,0.9862069
4,chimerge,95,5120,1,0.99769053,0.9,0.95150115,0.84137931
4,chimerge,95,5120,2,0.78752887,0.85517241,0.82678984,0.83103448
4,chimerge,95,5120,3,0.99076212,0.99655172,0.98614319,0.98965517
4,chimerge,95,6144,0,0.89145497,0.98275862,0.86143187,1.0
4,chimerge,95,6144,1,0.99538106,0.94827586,0.95381062,0.83448276
4,chimerge,95,6144,2,0.78752887,0.85172414,0.83602771,0.84482759
4,chimerge,95,6144,3,0.97690531,0.98965517,0.99076212,0.99310345
4,chimerge,95,7168,0,0.88452656,0.9862069,0.85450346,0.99310345
4,chimerge,95,7168,1,0.99307159,0.94482759,0.95612009,0.84137931
4,chimerge,95,7168,2,0.79445727,0.84482759,0.82909931,0.83793103
4,chimerge,95,7168,3,0.98383372,0.99310345,0.99076212,0.98965517
4,chimerge,95,8192,0,0.88221709,0.98965517,0.8591224,0.99655172
4,chimerge,95,8192,1,0.94688222,0.83448276,0.94688222,0.83103448
4,chimerge,95,8192,2,0.78752887,0.85172414,0.8221709,0.83448276
4,chimerge,95,8192,3,0.98614319,0.99310345,0.99076212,0.9862069
4,chimerge,100,512,0,0.81755196,0.98275862,0.86836028,0.96896552
4,chimerge,100,512,1,0.95150115,0.93103448,0.96766744,0.80689655
4,chimerge,100,512,2,0.76674365,0.82758621,0.83140878,0.83793103
4,chimerge,100,512,3,0.98614319,1.0,0.97228637,0.97241379
4,chimerge,100,1024,0,0.86374134,0.97931034,0.87066975,0.99310345
4,chimerge,100,1024,1,0.96766744,0.93103448,0.93995381,0.8137931
4,chimerge,100,1024,2,0.76443418,0.84482759,0.81062356,0.84482759
4,chimerge,100,1024,3,0.99307159,0.99310345,0.98845266,0.9862069
4,chimerge,100,1536,0,0.8960739,0.9862069,0.85681293,0.99310345
4,chimerge,100,1536,1,0.99076212,0.95862069,0.926097,0.83448276
4,chimerge,100,1536,2,0.80831409,0.84827586,0.82448037,0.82413793
4,chimerge,100,1536,3,0.99307159,0.99310345,0.98845266,0.99655172
4,chimerge,100,2048,0,0.88221709,0.9862069,0.852194,0.99655172
4,chimerge,100,2048,1,0.96766744,0.93448276,0.94688222,0.83448276
4,chimerge,100,2048,2,0.80369515,0.84482759,0.84064665,0.83448276
4,chimerge,100,2048,3,0.98845266,0.98965517,0.98383372,0.99310345
4,chimerge,100,3072,0,0.86374134,0.9862069,0.86374134,0.98965517
4,chimerge,100,3072,1,0.99307159,0.99655172,0.95150115,0.85172414
4,chimerge,100,3072,2,0.80369515,0.84827586,0.82448037,0.83793103
4,chimerge,100,3072,3,0.98152425,0.97931034,0.98845266,0.98965517
4,chimerge,100,4096,0,0.85450346,0.9862069,0.86143187,0.98965517
4,chimerge,100,4096,1,0.99307159,0.94827586,0.95150115,0.83793103
4,chimerge,100,4096,2,0.79214781,0.84827586,0.83140878,0.82068966
4,chimerge,100,4096,3,0.98383372,0.98965517,0.98845266,0.98965517
4,chimerge,100,5120,0,0.88452656,0.9862069,0.86374134,0.9862069
4,chimerge,100,5120,1,0.99538106,0.96551724,0.94919169,0.82758621
4,chimerge,100,5120,2,0.78060046,0.85172414,0.83140878,0.83448276
4,chimerge,100,5120,3,0.99538106,0.99655172,0.98845266,0.98965517
4,chimerge,100,6144,0,0.88683603,0.9862069,0.85681293,1.0
4,chimerge,100,6144,1,0.99307159,0.95172414,0.95381062,0.83103448
4,chimerge,100,6144,2,0.78290993,0.84827586,0.83140878,0.84482759
4,chimerge,100,6144,3,0.99076212,0.99310345,0.99076212,0.99655172
4,chimerge,100,7168,0,0.88683603,0.9862069,0.85450346,0.99655172
4,chimerge,100,7168,1,0.99769053,0.96551724,0.95150115,0.83448276
4,chimerge,100,7168,2,0.79214781,0.84482759,0.82909931,0.83793103
4,chimerge,100,7168,3,0.99307159,0.99310345,0.99076212,0.98965517
4,chimerge,100,8192,0,0.88683603,0.98965517,0.87066975,0.99655172
4,chimerge,100,8192,1,0.99307159,0.93448276,0.94688222,0.84137931
4,chimerge,100,8192,2,0.78060046,0.85517241,0.82448037,0.83448276
4,chimerge,100,8192,3,0.98614319,0.99310345,0.99076212,0.98965517
5,ga_refined,10,512,0,0.86836028,0.95862069,0.86374134,0.88965517
5,ga_refined,10,512,1,0.19861432,0.2,0.52193995,0.55862069
5,ga_refined,10,512,2,0.71593533,0.77931034,0.75981524,0.77241379
5,ga_refined,10,512,3,0.79907621,0.8,0.60046189,0.6
5,ga_refined,10,1024,0,0.78752887,0.94137931,0.85681293,0.9862069
5,ga_refined,10,1024,1,0.19861432,0.2,0.5704388,0.6
5,ga_refined,10,1024,2,0.76443418,0.7862069,0.72286374,0.79655172
5,ga_refined,10,1024,3,0.79907621,0.8,0.79445727,0.78965517
5,ga_refined,10,1536,0,0.83833718,0.95172414,0.79214781,0.97931034
5,ga_refined,10,1536,1,0.19861432,0.2,0.5334873,0.38965517
5,ga_refined,10,1536,2,0.7482679,0.7862069,0.70669746,0.83793103
5,ga_refined,10,1536,3,0.79907621,0.8,0.7551963,0.75172414
5,ga_refined,10,2048,0,0.852194,0.95172414,0.87990762,0.98275862
5,ga_refined,10,2048,1,0.19861432,0.2,0.85681293,0.74137931
5,ga_refined,10,2048,2,0.76443418,0.79310345,0.7551963,0.84827586
5,ga_refined,10,2048,3,0.79907621,0.8,0.79907621,0.8
5,ga_refined,10,3072,0,0.85450346,0.95172414,0.79214781,0.95862069
5,ga_refined,10,3072,1,0.19861432,0.2,0.44572748,0.39655172
5,ga_refined,10,3072,2,0.77367206,0.80344828,0.79907621,0.84482759
5,ga_refined,10,3072,3,0.79907621,0.8,0.79214781,0.79310345
5,ga_refined,10,4096,0,0.84295612,0.96206897,0.86605081,0.95172414
5,ga_refined,10,4096,1,0.19861432,0.2,0.61893764,0.68275862
5,ga_refined,10,4096,2,0.77598152,0.79655172,0.73210162,0.85517241
5,ga_refined,10,4096,3,0.79907621,0.8,0.84526559,0.82068966
5,ga_refined,10,5120,0,0.84988453,0.95517241,0.83602771,0.92758621
5,ga_refined,10,5120,1,0.19861432,0.2,0.34872979,0.39655172
5,ga_refined,10,5120,2,0.75750577,0.79655172,0.78752887,0.82413793
5,ga_refined,10,5120,3,0.79907621,0.8,0.77829099,0.7862069
5,ga_refined,10,6144,0,0.84064665,0.96206897,0.852194,0.93448276
5,ga_refined,10,6144,1,0.19861432,0.2,0.35334873,0.4
5,ga_refined,10,6144,2,0.76905312,0.8,0.70207852,0.77241379
5,ga_refined,10,6144,3,0.79907621,0.8,0.90300231,0.91034483
5,ga_refined,10,7168,0,0.86143187,0.95517241,0.87297921,0.9862069
5,ga_refined,10,7168,1,0.19861432,0.2,0.19861432,0.2
5,ga_refined,10,7168,2,0.76212471,0.79655172,0.79676674,0.84482759
5,ga_refined,10,7168,3,0.79907621,0.8,0.8591224,0.84137931
5,ga_refined,10,8192,0,0.84064665,0.95517241,0.80600462,0.96896552
5,ga_refined,10,8192,1,0.19861432,0.2,0.19861432,0.2
5,ga_refined,10,8192,2,0.76905312,0.80344828,0.79907621,0.80344828
5,ga_refined,10,8192,3,0.79907621,0.8,0.94919169,0.96551724
5,ga_refined,15,512,0,0.8221709,0.85517241,0.89145497,0.99655172
5,ga_refined,15,512,1,0.63972286,0.59310345,0.37182448,0.4
5,ga_refined,15,512,2,0.78752887,0.84482759,0.75750577,0.84482759
5,ga_refined,15,512,3,0.89376443,0.91724138,0.79907621,0.8
5,ga_refined,15,1024,0,0.83140878,0.90344828,0.87297921,0.9862069
5,ga_refined,15,1024,1,0.59584296,0.59310345,0.39953811,0.4
5,ga_refined,15,1024,2,0.7113164,0.83103448,0.74364896,0.83793103
5,ga_refined,15,1024,3,0.89145497,0.93793103,0.79676674,0.8
5,ga_refined,15,1536,0,0.80138568,0.88275862,0.84064665,0.93793103
5,ga_refined,15,1536,1,0.60508083,0.57241379,0.39030023,0.4
5,ga_refined,15,1536,2,0.74133949,0.83103448,0.7482679,0.83103448
5,ga_refined,15,1536,3,0.8891455,0.92068966,0.83140878,0.81034483
5,ga_refined,15,2048,0,0.81755196,0.87241379,0.81293303,0.97931034
5,ga_refined,15,2048,1,0.60046189,0.5862069,0.36489607,0.4
5,ga_refined,15,2048,2,0.76674365,0.83793103,0.71593533,0.84482759
5,ga_refined,15,2048,3,0.90531178,0.94827586,0.79676674,0.79655172
5,ga_refined,15,3072,0,0.81986143,0.87931034,0.87759815,0.9862069
5,ga_refined,15,3072,1,0.63741339,0.6,0.60046189,0.54827586
5,ga_refined,15,3072,2,0.74133949,0.80689655,0.77136259,0.83793103
5,ga_refined,15,3072,3,0.89838337,0.93103448,0.79907621,0.79655172
5,ga_refined,15,4096,0,0.81755196,0.87586207,0.88683603,0.98965517
5,ga_refined,15,4096,1,0.59122402,0.57241379,0.36720554,0.4
5,ga_refined,15,4096,2,0.75750577,0.87931034,0.75288684,0.83448276
5,ga_refined,15,4096,3,0.8960739,0.93793103,0.79445727,0.83448276
5,ga_refined,15,5120,0,0.82909931,0.88275862,0.82678984,0.97241379
5,ga_refined,15,5120,1,0.60969977,0.57241379,0.48036952,0.4
5,ga_refined,15,5120,2,0.76905312,0.87241379,0.76443418,0.84137931
5,ga_refined,15,5120,3,0.90300231,0.94482759,0.97690531,0.94137931
5,ga_refined,15,6144,0,0.82448037,0.88275862,0.88452656,0.9862069
5,ga_refined,15,6144,1,0.61662818,0.57931034,0.65588915,0.6
5,ga_refined,15,6144,2,0.70438799,0.83448276,0.78752887,0.85517241
5,ga_refined,15,6144,3,0.90069284,0.93793103,0.95150115,0.95172414
5,ga_refined,15,7168,0,0.81986143,0.87586207,0.85681293,0.94827586
5,ga_refined,15,7168,1,0.59122402,0.57586207,0.36720554,0.4
5,ga_refined,15,7168,2,0.74133949,0.8137931,0.70438799,0.84482759
5,ga_refined,15,7168,3,0.8891455,0.92758621,0.79907621,0.8
5,ga_refined,15,8192,0,0.82678984,0.9,0.87990762,1.0
5,ga_refined,15,8192,1,0.61893764,0.57241379,0.3926097,0.4
5,ga_refined,15,8192,2,0.73441109,0.86896552,0.72979215,0.85862069
5,ga_refined,15,8192,3,0.89838337,0.93103448,0.926097,0.91034483
5,ga_refined,20,512,0,0.84757506,0.98275862,0.7852194,0.9862069
5,ga_refined,20,512,1,0.79214781,0.55517241,0.65819861,0.53793103
5,ga_refined,20,512,2,0.76674365,0.83793103,0.70669746,0.84137931
5,ga_refined,20,512,3,0.852194,0.92758621,0.96073903,0.87586207
5,ga_refined,20,1024,0,0.84988453,0.97241379,0.87297921,0.98965517
5,ga_refined,20,1024,1,0.79445727,0.60689655,0.58198614,0.47931034
5,ga_refined,20,1024,2,0.79214781,0.84482759,0.72979215,0.87586207
5,ga_refined,20,1024,3,0.86605081,0.92413793,0.9630485,0.96206897
5,ga_refined,20,1536,0,0.87759815,0.98275862,0.8891455,0.97586207
5,ga_refined,20,1536,1,0.80600462,0.53793103,0.65127021,0.46896552
5,ga_refined,20,1536,2,0.81755196,0.84482759,0.76674365,0.86551724
5,ga_refined,20,1536,3,0.86374134,0.90689655,0.99076212,0.97241379
5,ga_refined,20,2048,0,0.87759815,0.9862069,0.87297921,0.97931034
5,ga_refined,20,2048,1,0.80831409,0.57586207,0.74595843,0.62413793
5,ga_refined,20,2048,2,0.80831409,0.84482759,0.77367206,0.85172414
5,ga_refined,20,2048,3,0.85681293,0.92068966,0.852194,0.94482759
5,ga_refined,20,3072,0,0.84526559,0.98275862,0.88221709,0.98965517
5,ga_refined,20,3072,1,0.81293303,0.54827586,0.44803695,0.4
5,ga_refined,20,3072,2,0.83371824,0.84482759,0.79445727,0.85862069
5,ga_refined,20,3072,3,0.86374134,0.91034483,0.93071594,0.9862069
5,ga_refined,20,4096,0,0.84064665,0.98275862,0.8891455,0.97586207
5,ga_refined,20,4096,1,0.80138568,0.52068966,0.67667436,0.63448276
5,ga_refined,20,4096,2,0.82448037,0.84482759,0.76443418,0.87241379
5,ga_refined,20,4096,3,0.86836028,0.90344828,0.98383372,0.98275862
5,ga_refined,20,5120,0,0.87528868,0.98275862,0.87990762,0.96896552
5,ga_refined,20,5120,1,0.81755196,0.55517241,0.6073903,0.56896552
5,ga_refined,20,5120,2,0.80138568,0.84482759,0.77136259,0.85517241
5,ga_refined,20,5120,3,0.86605081,0.9137931,0.87066975,0.8137931
5,ga_refined,20,6144,0,0.87759815,0.98275862,0.89376443,0.96896552
5,ga_refined,20,6144,1,0.8221709,0.56551724,0.61662818,0.56206897
5,ga_refined,20,6144,2,0.80831409,0.84482759,0.76674365,0.86551724
5,ga_refined,20,6144,3,0.8591224,0.90689655,0.95842956,0.93448276
5,ga_refined,20,7168,0,0.88683603,0.9862069,0.89376443,0.97241379
5,ga_refined,20,7168,1,0.81755196,0.55172414,0.93764434,0.82068966
5,ga_refined,20,7168,2,0.80831409,0.84482759,0.79214781,0.85172414
5,ga_refined,20,7168,3,0.86605081,0.91034483,0.94226328,0.92068966
5,ga_refined,20,8192,0,0.87528868,0.98275862,0.90069284,0.9862069
5,ga_refined,20,8192,1,0.81986143,0.57241379,0.67898383,0.60344828
5,ga_refined,20,8192,2,0.80831409,0.84482759,0.76905312,0.86206897
5,ga_refined,20,8192,3,0.86605081,0.9137931,0.98383372,0.94827586
5,ga_refined,25,512,0,0.852194,0.95517241,0.87528868,0.99655172
5,ga_refined,25,512,1,0.84295612,0.5862069,0.68591224,0.59310345
5,ga_refined,25,512,2,0.75981524,0.83103448,0.7852194,0.85517241
5,ga_refined,25,512,3,0.99769053,0.9862069,0.97690531,0.96206897
5,ga_refined,25,1024,0,0.86374134,0.95517241,0.852194,0.97931034
5,ga_refined,25,1024,1,0.79445727,0.46206897,0.79445727,0.56896552
5,ga_refined,25,1024,2,0.76212471,0.83448276,0.79214781,0.84827586
5,ga_refined,25,1024,3,0.99769053,0.9862069,0.95842956,0.96206897
5,ga_refined,25,1536,0,0.87066975,0.9862069,0.88221709,0.96551724
5,ga_refined,25,1536,1,0.81755196,0.51034483,0.89376443,0.7862069
5,ga_refined,25,1536,2,0.78060046,0.8137931,0.77136259,0.84482759
5,ga_refined,25,1536,3,0.99538106,0.9862069,0.97921478,0.9862069
5,ga_refined,25,2048,0,0.87759815,0.98965517,0.87528868,0.98965517
5,ga_refined,25,2048,1,0.76212471,0.45517241,0.95612009,0.71724138
5,ga_refined,25,2048,2,0.78060046,0.81724138,0.82448037,0.84827586
5,ga_refined,25,2048,3,0.99538106,0.9862069,0.9330254,0.92068966
5,ga_refined,25,3072,0,0.85681293,0.97931034,0.8960739,0.99310345
5,ga_refined,25,3072,1,0.76905312,0.50689655,0.81524249,0.78275862
5,ga_refined,25,3072,2,0.79445727,0.82068966,0.80138568,0.85172414
5,ga_refined,25,3072,3,0.99769053,0.98965517,0.98383372,0.97241379
5,ga_refined,25,4096,0,0.8591224,0.98965517,0.8891455,0.98275862
5,ga_refined,25,4096,1,0.78060046,0.45862069,0.92378753,0.87241379
5,ga_refined,25,4096,2,0.7852194,0.82068966,0.81524249,0.85172414
5,ga_refined,25,4096,3,0.99769053,0.9862069,0.99076212,0.99655172
5,ga_refined,25,5120,0,0.86605081,0.9862069,0.89145497,0.9862069
5,ga_refined,25,5120,1,0.78752887,0.4862069,0.88452656,0.75172414
5,ga_refined,25,5120,2,0.77829099,0.84482759,0.80600462,0.85172414
5,ga_refined,25,5120,3,0.99769053,0.9862069,0.95612009,0.94827586
5,ga_refined,25,6144,0,0.86374134,0.98275862,0.88683603,0.98275862
5,ga_refined,25,6144,1,0.78060046,0.48965517,0.76674365,0.73793103
5,ga_refined,25,6144,2,0.76905312,0.81724138,0.80138568,0.84827586
5,ga_refined,25,6144,3,0.99769053,0.98965517,0.97459584,0.95172414
5,ga_refined,25,7168,0,0.86836028,0.99310345,0.8960739,0.98275862
